55399	This is a book.	3686289	यो पुस्तक हो।
329713	Good morning!	1897956	शुभ प्रभात!
370703	Where are you from?	1897954	तपाईं कहाँबाट हो?
373320	How are you?	2234719	तपाईं कस्तो हुनुहुन्छ ?
376611	I don't understand.	1897961	मैले बुझिन।
456627	Please speak more slowly.	1897964	बिस्तारै भन्नुस्।
1196240	I am fine.	2234721	मलाई ठिक छ ।
1230521	Long time no see!	1897962	लामो समयसम्म हराउनु भयो नी!
2234724	And as for you, how are you?	2234723	तपाईंलाई नि ?
2234726	I feel really tired.	2234725	मलाई एक्दम थकाई लाग्यो ।
2234728	This thing is good.	2234727	यो चिज राम्रो छ ।
3663266	We are changing the future.	3663284	हामी भविष्य बदल्दै छौँ।
730626	I am from Brazil.	3802790	म ब्राजिलबाट हुँ।
3812934	The bird is in the sky.	3834316	चरा आकाशमा छ।
3842529	I want a new dog.	3842962	मलाई एउटा नयाँ कुकुर चाहियो।
3854871	I only buy yellow cars.	3855210	म पहेँलो गाडी मात्र किन्छु।
3870694	Did you find what you needed?	3870815	के तिमीले चाहेको कुरा पायौ?
42168	That's his specialty.	3870827	त्यो उसको कला हो।
1167536	Tom is a refugee.	3870881	टम शरणार्थी हो।
947581	Refugees hid under the bridge.	3870888	शरणार्थीहरू पुल मुनि लुकाए।
281873	Sunday is the last day of the week.	3923686	आइतवार हप्ताको अन्तिम दिन हो।
2748639	I want a dog.	3925479	मलाई एउटा कुकुर चाहियो।
3925480	I study Nepali.	3925488	म नेपाली पढ्छु।
3982160	Do you love your mother?	3999410	तपाई आमा लाई माया गर्नु हुन्छ?
3944988	I have a grammar book.	4071940	मसित व्याकरणको किताब छ​।
1399479	Burj Khalifa is currently the tallest skyscraper in the world.	4268966	बुर्ज खलिफा हाल संसारको सबैभन्दा अग्लो गगनचुम्बी भवन हो।
3870694	Did you find what you needed?	4917766	के तपाईँले चाहेको कुरा पाउनुभयो?
1484057	I am eating.	6402002	म खाना खाइरहेको छु
7296156	My father is an old man.	7296449	मेरो बुवा बुढो हुनुहुन्छ|
7296412	Do they know how to sing?	7296482	के उनीहरुलाई गीत गाउन आउछ?
7296460	I invited them home.	7296488	मैले उनिहरूलाई घर बोलाए।
7296469	I love you blindly.	7296516	म तिमीलाई एकदम माया गर्छु।
4198339	I forgot to write my name on the exam.	7298068	मैले जांचमा मेरो नाम लेख्न बिर्सिए।
1437	Congratulations!	7298191	बधाई छ !
1438	I don't want to wait that long.	7298206	मलाई त्यति लामो कुर्नु मन छैन ।
7296422	Young people today do not listen to adults.	7298244	आजकाल को बच्चाहरु ठुलो मान्छेले भनेको मान्दैनन ।
7296501	I can not write.	7298249	म लेख्न सक्दिन ।
7296492	The soldier refused the fight.	7298264	सिपाहीले लडाईमा जान इन्कार गर्यो ।
7296155	Why are you giving me this money?	7298266	मलाई किन यो पैसा दिएको ?
7296146	Tom said that he would return to the city in which he had been born.	7298271	तमले भन्यो कि उ आफु जन्मेको ठाउँमा फर्किनेछ ।
7296127	Tom will come with you if he finishes his work.	7298288	येदि तमले आफ्नो काम सिध्यायो भने तिमीसंग फर्किनेछ ।
7296130	Mary will come with me if she finishes her work.	7298299	येदि मेरीले आफ्नो काम सिध्यायो भने मसंग फर्किनेछ ।
7299686	She will miss the train.	7300993	उनले ट्रेन छुताउने भयो ।
7299606	Sami hasn't done this before.	7301014	स्यामीले कहिले पनि यस्तो गरेको छैन ।
7300906	I caught a cold today.	7301780	मलाई आज रुघा लागेको छ ।
257272	I'm fine.	2234721	मलाई ठिक छ ।
376402	I am okay.	2234721	मलाई ठिक छ ।
1189719	I'm eating.	7305892	म खाँदै छु ।
4207033	I'm well.	7305894	म ठिक छु ।
7301289	She slept with him.	7305897	उनि उसंग सुतिन् ।
376610	I do not understand.	7305927	मैले बुझिन ।
1105933	I'm from Brazil.	7305936	म ब्राजिलबाट हुँ ।
7306022	That is nice.	7306233	त्यो राम्रो छ ।
7306013	That is good.	7306233	त्यो राम्रो छ ।
7305924	I'm the richest.	7306234	म सबैभन्दा धनी हुँ ।
7305223	It is already time to eat dinner.	7306245	अब त खाना खाने बेला भैसक्यो ।
7305209	She washed her hair with cold water.	7306258	उसले आफ्नो कपाल चिसो पानीले पखाल्यो ।
7305211	He is angry.	7306259	उ रिसाएको छ ।
